time,contactflag_LF,contactflag_RF,contactflag_LH,contactflag_RH,base_positionInWorld_x,base_positionInWorld_y,base_positionInWorld_z,base_quaternion_w,base_quaternion_x,base_quaternion_y,base_quaternion_z,base_linearvelocityInBase_x,base_linearvelocityInBase_y,base_linearvelocityInBase_z,base_angularvelocityInBase_x,base_angularvelocityInBase_y,base_angularvelocityInBase_z,jointAngle_LF_HAA,jointAngle_LF_HFE,jointAngle_LF_KFE,jointAngle_RF_HAA,jointAngle_RF_HFE,jointAngle_RF_KFE,jointAngle_LH_HAA,jointAngle_LH_HFE,jointAngle_LH_KFE,jointAngle_RH_HAA,jointAngle_RH_HFE,jointAngle_RH_KFE,jointVelocity_LF_HAA,jointVelocity_LF_HFE,jointVelocity_LF_KFE,jointVelocity_RF_HAA,jointVelocity_RF_HFE,jointVelocity_RF_KFE,jointVelocity_LH_HAA,jointVelocity_LH_HFE,jointVelocity_LH_KFE,jointVelocity_RH_HAA,jointVelocity_RH_HFE,jointVelocity_RH_KFE,contactForcesInWorld_LF_x,contactForcesInWorld_LF_y,contactForcesInWorld_LF_z,contactForcesInWorld_RF_x,contactForcesInWorld_RF_y,contactForcesInWorld_RF_z,contactForcesInWorld_LH_x,contactForcesInWorld_LH_y,contactForcesInWorld_LH_z,contactForcesInWorld_RH_x,contactForcesInWorld_RH_y,contactForcesInWorld_RH_z
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5224948219166418,0.9686392881053237,-0.0002719887608139517,-0.06962544641993205,-0.23851656708025726,0.9590421056614473,-0.02401518531046548,-0.32334144936611176,-0.9600964677526755,0.3304505021822653,0.0618498292008306,-0.47825639152012367,0.9567133767893488,-1.1430208213995279,0.22296692884477007,0.6241501537404359,-0.9509366340285713,-0.33515691409521586,-1.0411140881780632,1.0521918361014952,0.363062829148687,-0.05805651874182022,1.0807684916440115,-1.5846992880879016,-1.2077918774039014,-5.907374074067523,1.496877979093471,3.08532601274583,-2.5586327312027324,-0.7367935701773651,-2.017136197227842,3.7032648753235256,2.442180031869849,2.3862900613472884,-0.08658559973872894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0166667,1.0,1.0,1.0,1.0,0.014551656083842922,-0.00792174288768983,0.5193030206395822,0.9689169713446908,-0.007400870876187361,-0.06504713141742798,-0.2385665534916191,0.9484465533242659,-0.01002001649388956,-0.31221032534398874,-0.9930597250989672,0.4146453224610035,0.05163480796037938,-0.5046680991448983,0.9365834719062212,-1.241477252879789,0.24791494505892722,0.6755723567970668,-0.9935805981697079,-0.34743683149129095,-1.0747330920364004,1.1139130407990498,0.4037659110858522,-0.01828493817636337,1.079325395428846,-1.1187348316131682,-3.6081694734640344,-4.747794146718025,1.3343334972872993,2.8590730364200274,-2.464591886072122,-0.36639434274951677,-1.2128850485739562,2.9452140968944134,1.718887010587332,1.6582682685822168,-0.006845703773797245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0333334,1.0,1.0,1.0,1.0,0.02886907960685585,-0.015353420296676988,0.5162681413254046,0.969160153984871,-0.014716561880737965,-0.05897558576436827,-0.2388177108553326,0.9489410940196215,0.02706860173539405,-0.2752929863276504,-0.9505780189958584,0.5955859798537304,0.09128509540419523,-0.515547627156218,0.8364408204625827,-1.3012809428097385,0.2674448010432465,0.7194527788926393,-1.0330898612037678,-0.3473700832798226,-1.0815436706561983,1.1503658356789155,0.42035917742739876,-0.0027807992378617555,1.080540301061838,-0.45522726843159544,-7.581338577203887,-2.077188207070302,1.004840481951709,2.6633440625041427,-2.382530959168483,0.18693988006474796,-0.12051651930412957,2.032060574516616,0.8704957766777747,0.4471912276024153,0.4665382044809246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0500001,1.0,1.0,1.0,1.0,0.0437586559882315,-0.02223046765232581,0.5140323004218591,0.9696297588434394,-0.020468475126482782,-0.05161477104306462,-0.23819128384846955,0.9785870443476767,0.04051651791070421,-0.24658909810338547,-0.9078103856277018,0.6518382814622404,0.14106888184112126,-0.519842371774436,0.6838716805768531,-1.3107169982613462,0.2814096947800163,0.7643506697701424,-1.0729984556440546,-0.3412054896931407,-1.0787503173809727,1.181648528753642,0.4327824950081631,-0.0033785341102010188,1.0948767000140904,-0.09097604007355702,-9.723884884141903,0.5352771269914604,0.8722103289130385,2.5883993565180297,-2.1991367490686202,0.47575652118044587,0.26417822363621135,1.8547692449965767,0.9157749959157478,-0.4466588960069045,1.3575622335977402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0666668,1.0,1.0,1.0,1.0,0.058982841777320494,-0.029684187354918068,0.5116618829818796,0.9699727539058809,-0.026920320917240923,-0.04479021392423085,-0.23753313398045303,1.0236782129164634,0.04166077785762612,-0.22093503013934074,-0.8184108451481921,0.6164954654552741,0.15932266271412723,-0.518580167890406,0.512310676065527,-1.2834383362248813,0.2965185368210364,0.8057329300031973,-1.1063945661151717,-0.33151150085670633,-1.072737712256443,1.2121916008300844,0.45088507167625674,-0.017669458882018305,1.1257924660192449,0.4320400827005198,-9.766747156506334,2.487447145732958,0.8087096203310535,2.3972325508797354,-1.5985696649183514,0.5540237827859127,0.5842277908195732,1.6831548961377893,0.8506210115781784,-1.3411208374165304,2.0248440159228887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0833335,0.0,1.0,1.0,0.0,0.07508286578665764,-0.037183286046848195,0.5100663652334587,0.9703637003343292,-0.03137489320529502,-0.038333865469046595,-0.23651727190212915,1.0749190799080868,0.04703416744317457,-0.14794033971185044,-0.6590493901515377,0.5895852796576959,0.1127636427572055,-0.5054410068817465,0.3583127909101649,-1.2278019275737713,0.30836673603835946,0.844258581281637,-1.126284217712644,-0.32273799333202474,-1.0592760187384676,1.2377538041685614,0.4611365854355032,-0.048082651432141195,1.1623716355344544,1.1226161301726776,-8.44113146455621,3.83764246936674,0.6859781493600036,2.24502084369941,-0.9688576093365094,0.5891222351127668,1.1022420868432918,1.3016706813010925,0.3764496939309414,-2.118830901188518,1.868934011669759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1000002,0.0,1.0,1.0,0.0,0.09171657698213014,-0.04504522854571948,0.5098851202130733,0.9704558953284548,-0.035332595785846084,-0.03260229826923886,-0.23644037947196073,1.1392579472332245,0.021466489041614967,-0.06486252928755065,-0.5613583743462305,0.4792422550358558,0.056813211387863286,-0.481159555376908,0.23093906450488905,-1.155516664736492,0.31938452086491315,0.8805671077945673,-1.1386898843502293,-0.31187405374479843,-1.0359962358788608,1.2555807103181662,0.4634334199039344,-0.08829729684369565,1.1880903910038376,1.903557408023819,-6.798081766841855,5.038892664298049,0.5990219753200128,2.153608917439068,-0.4517937550551357,0.5949294181360312,1.6552369663086421,0.8689572844557125,0.07668361127894899,-2.621268953364944,1.5865500417828051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11666689999999999,0.0,1.0,1.0,0.0,0.10916223762233253,-0.05407090066280651,0.5109137386818587,0.9705274296445636,-0.038595999745188514,-0.028336527411379323,-0.23618615184944766,1.2031835331340073,-0.021141765246417088,-0.019414811765191525,-0.45441952222498794,0.3511543547192705,0.14448366915834226,-0.44198896637712537,0.1317096121433186,-1.0598385028376587,0.32833417515049157,0.9160456887702004,-1.1413440396673988,-0.30290697306552916,-1.004101342845715,1.2667191049142374,0.4636927109237089,-0.1354584579622362,1.2152567426972174,2.0564749070096813,-5.095584454414801,5.439157886617039,0.4806658350282076,2.115396118092661,0.031083015242585228,0.4783217622363622,1.9944497659073401,0.5203973414409333,0.12148141868506239,-3.092694948803776,1.6685651673844921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1333336,0.0,1.0,1.0,0.0,0.12698298066812233,-0.06402534811680342,0.512221443624363,0.9709024413840485,-0.04136280516600192,-0.025035841578537874,-0.23454375775054886,1.2195566741502353,-0.02545824392576035,-0.024509257130423893,-0.3431266273920146,0.28353032697214076,0.23322011026572845,-0.4126102547115915,0.06108590965209874,-0.9742110392387316,0.3354067474102424,0.9510804527573972,-1.1376537817699421,-0.2959299631154689,-0.9695144440519651,1.2729273230593534,0.46748280862553104,-0.19138733465015142,1.2437093411543318,1.2696032743382277,-3.4243426428622215,5.281864597604189,0.4052863804633702,2.0560601804358547,0.32865589994294075,0.39057489241700666,2.1884752866379773,0.3835741022327182,0.18731664411354826,-3.9196911712386333,1.9855202767748399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1500003,0.0,1.0,1.0,0.0,0.14492627312997236,-0.07332872061714159,0.5129238196480713,0.971323962278747,-0.043136125896305076,-0.02224443618791532,-0.23275356066976782,1.2108817524127211,-0.005316588926459309,-0.03436650603913605,-0.256281415834253,0.24725386802531085,0.29536406992586506,-0.3996687725922995,0.017564629091735038,-0.8837759974598792,0.3418437481850293,0.984581165188741,-1.1303888210922408,-0.2898877839466361,-0.9311520207260967,1.2795049338936015,0.46993661154860344,-0.26611509164960206,1.2814408842910638,2.061017694727483,-1.6706629965806514,5.427346940220018,0.33190168049730034,1.8910096017953346,0.555178835954005,0.35306468501726856,2.4071425773342794,0.2774985035351553,0.20100515424123322,-5.042718416915729,2.414030253091185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
